CA: ['3', ' 99', ' 85', ' 65'] : 000
CA: ['3', ' 99', ' 85', ' 80'] : 000
CA: ['3', ' 99', ' 170', ' 5'] : 000
CA: ['3', ' 99', ' 170', ' 20'] : 000
CA: ['3', ' 99', ' 170', ' 65'] : 000
CA: ['3', ' 99', ' 170', ' 80'] : 000
CA: ['3', ' 99', ' 102', ' 5'] : 000
CA: ['3', ' 99', ' 102', ' 17'] : 000
CA: ['3', ' 99', ' 102', ' 68'] : 000
CA: ['3', ' 99', ' 102', ' 80'] : 000
CA: ['3', ' 99', ' 153', ' 5'] : 000
CA: ['3', ' 99', ' 153', ' 17'] : 000
CA: ['3', ' 99', ' 153', ' 68'] : 000
CA: ['3', ' 99', ' 153', ' 80'] : 000
CA: ['3', ' 99', ' 86', ' 5'] : 000
CA: ['3', ' 99', ' 86', ' 80'] : 000
CA: ['3', ' 99', ' 89', ' 5'] : 000
CA: ['3', ' 99', ' 89', ' 80'] : 000
CA: ['3', ' 99', ' 90', ' 5'] : 000
CA: ['3', ' 99', ' 90', ' 80'] : 000
CA: ['3', ' 99', ' 101', ' 5'] : 000
CA: ['3', ' 99', ' 101', ' 80'] : 000
CA: ['3', ' 99', ' 105', ' 5'] : 000
CA: ['3', ' 99', ' 105', ' 80'] : 000
CA: ['3', ' 99', ' 106', ' 5'] : 000
CA: ['3', ' 99', ' 106', ' 80'] : 000
CA: ['3', ' 99', ' 149', ' 5'] : 000
CA: ['3', ' 99', ' 149', ' 80'] : 000
CA: ['3', ' 99', ' 150', ' 5'] : 000
CA: ['3', ' 99', ' 150', ' 80'] : 000
CA: ['3', ' 99', ' 154', ' 5'] : 000
CA: ['3', ' 99', ' 154', ' 80'] : 000
CA: ['3', ' 99', ' 165', ' 5'] : 000
CA: ['3', ' 99', ' 165', ' 80'] : 000
CA: ['3', ' 99', ' 166', ' 5'] : 000
CA: ['3', ' 99', ' 166', ' 80'] : 000
CA: ['3', ' 99', ' 169', ' 5'] : 000
CA: ['3', ' 99', ' 169', ' 80'] : 000
CA: ['3', ' 108', ' 51', ' 17'] : 000
CA: ['3', ' 108', ' 51', ' 20'] : 000
CA: ['3', ' 108', ' 51', ' 65'] : 000
CA: ['3', ' 108', ' 51', ' 68'] : 000
CA: ['3', ' 108', ' 204', ' 17'] : 000
CA: ['3', ' 108', ' 204', ' 20'] : 000
CA: ['3', ' 108', ' 204', ' 65'] : 000
CA: ['3', ' 108', ' 204', ' 68'] : 000
CA: ['3', ' 108', ' 85', ' 5'] : 000
CA: ['3', ' 108', ' 85', ' 20'] : 000
CA: ['3', ' 108', ' 85', ' 65'] : 000
CA: ['3', ' 108', ' 85', ' 80'] : 000
CA: ['3', ' 108', ' 170', ' 5'] : 000
CA: ['3', ' 108', ' 170', ' 20'] : 000
CA: ['3', ' 108', ' 170', ' 65'] : 000
CA: ['3', ' 108', ' 170', ' 80'] : 000
CA: ['3', ' 108', ' 102', ' 5'] : 000
CA: ['3', ' 108', ' 102', ' 17'] : 000
CA: ['3', ' 108', ' 102', ' 68'] : 000
CA: ['3', ' 108', ' 102', ' 80'] : 000
CA: ['3', ' 108', ' 153', ' 5'] : 000
CA: ['3', ' 108', ' 153', ' 17'] : 000
CA: ['3', ' 108', ' 153', ' 68'] : 000
CA: ['3', ' 108', ' 153', ' 80'] : 000
CA: ['3', ' 108', ' 86', ' 5'] : 000
CA: ['3', ' 108', ' 86', ' 80'] : 000
CA: ['3', ' 108', ' 89', ' 5'] : 000
CA: ['3', ' 108', ' 89', ' 80'] : 000
CA: ['3', ' 108', ' 90', ' 5'] : 000
CA: ['3', ' 108', ' 90', ' 80'] : 000
CA: ['3', ' 108', ' 101', ' 5'] : 000
CA: ['3', ' 108', ' 101', ' 80'] : 000
CA: ['3', ' 108', ' 105', ' 5'] : 000
CA: ['3', ' 108', ' 105', ' 80'] : 000
CA: ['3', ' 108', ' 106', ' 5'] : 000
CA: ['3', ' 108', ' 106', ' 80'] : 000
CA: ['3', ' 108', ' 149', ' 5'] : 000
CA: ['3', ' 108', ' 149', ' 80'] : 000
CA: ['3', ' 108', ' 150', ' 5'] : 000
CA: ['3', ' 108', ' 150', ' 80'] : 000
CA: ['3', ' 108', ' 154', ' 5'] : 000
CA: ['3', ' 108', ' 154', ' 80'] : 000
CA: ['3', ' 108', ' 165', ' 5'] : 000
CA: ['3', ' 108', ' 165', ' 80'] : 000
CA: ['3', ' 108', ' 166', ' 5'] : 000
CA: ['3', ' 108', ' 166', ' 80'] : 000
CA: ['3', ' 108', ' 169', ' 5'] : 000
CA: ['3', ' 108', ' 169', ' 80'] : 000
CA: ['3', ' 147', ' 51', ' 17'] : 000
CA: ['3', ' 147', ' 51', ' 20'] : 000
CA: ['3', ' 147', ' 51', ' 65'] : 000
CA: ['3', ' 147', ' 51', ' 68'] : 000
CA: ['3', ' 147', ' 204', ' 17'] : 000
CA: ['3', ' 147', ' 204', ' 20'] : 000
CA: ['3', ' 147', ' 204', ' 65'] : 000
CA: ['3', ' 147', ' 204', ' 68'] : 000
CA: ['3', ' 147', ' 85', ' 5'] : 000
CA: ['3', ' 147', ' 85', ' 20'] : 000
CA: ['3', ' 147', ' 85', ' 65'] : 000
CA: ['3', ' 147', ' 85', ' 80'] : 000
CA: ['3', ' 147', ' 170', ' 5'] : 000
CA: ['3', ' 147', ' 170', ' 20'] : 000
CA: ['3', ' 147', ' 170', ' 65'] : 000
CA: ['3', ' 147', ' 170', ' 80'] : 000
CA: ['3', ' 147', ' 102', ' 5'] : 000
CA: ['3', ' 147', ' 102', ' 17'] : 000
CA: ['3', ' 147', ' 102', ' 68'] : 000
CA: ['3', ' 147', ' 102', ' 80'] : 000
CA: ['3', ' 147', ' 153', ' 5'] : 000
CA: ['3', ' 147', ' 153', ' 17'] : 000
CA: ['3', ' 147', ' 153', ' 68'] : 000
CA: ['3', ' 147', ' 153', ' 80'] : 000
CA: ['3', ' 147', ' 86', ' 5'] : 000
CA: ['3', ' 147', ' 86', ' 80'] : 000
CA: ['3', ' 147', ' 89', ' 5'] : 000
CA: ['3', ' 147', ' 89', ' 80'] : 000
CA: ['3', ' 147', ' 90', ' 5'] : 000
CA: ['3', ' 147', ' 90', ' 80'] : 000
CA: ['3', ' 147', ' 101', ' 5'] : 000
CA: ['3', ' 147', ' 101', ' 80'] : 000
CA: ['3', ' 147', ' 105', ' 5'] : 000
CA: ['3', ' 147', ' 105', ' 80'] : 000
CA: ['3', ' 147', ' 106', ' 5'] : 000
CA: ['3', ' 147', ' 106', ' 80'] : 000
CA: ['3', ' 147', ' 149', ' 5'] : 000
CA: ['3', ' 147', ' 149', ' 80'] : 000
CA: ['3', ' 147', ' 150', ' 5'] : 000
CA: ['3', ' 147', ' 150', ' 80'] : 000
CA: ['3', ' 147', ' 154', ' 5'] : 000
CA: ['3', ' 147', ' 154', ' 80'] : 000
CA: ['3', ' 147', ' 165', ' 5'] : 000
CA: ['3', ' 147', ' 165', ' 80'] : 000
CA: ['3', ' 147', ' 166', ' 5'] : 000
CA: ['3', ' 147', ' 166', ' 80'] : 000
CA: ['3', ' 147', ' 169', ' 5'] : 000
CA: ['3', ' 147', ' 169', ' 80'] : 000
CA: ['3', ' 156', ' 51', ' 17'] : 000
CA: ['3', ' 156', ' 51', ' 20'] : 000
CA: ['3', ' 156', ' 51', ' 65'] : 000
CA: ['3', ' 156', ' 51', ' 68'] : 000
CA: ['3', ' 156', ' 204', ' 17'] : 000
CA: ['3', ' 156', ' 204', ' 20'] : 000
CA: ['3', ' 156', ' 204', ' 65'] : 000
CA: ['3', ' 156', ' 204', ' 68'] : 000
CA: ['3', ' 156', ' 85', ' 5'] : 000
CA: ['3', ' 156', ' 85', ' 20'] : 000
CA: ['3', ' 156', ' 85', ' 65'] : 000
CA: ['3', ' 156', ' 85', ' 80'] : 000
CA: ['3', ' 156', ' 170', ' 5'] : 000
CA: ['3', ' 156', ' 170', ' 20'] : 000
CA: ['3', ' 156', ' 170', ' 65'] : 000
CA: ['3', ' 156', ' 170', ' 80'] : 000
CA: ['3', ' 156', ' 102', ' 5'] : 000
CA: ['3', ' 156', ' 102', ' 17'] : 000
CA: ['3', ' 156', ' 102', ' 68'] : 000
CA: ['3', ' 156', ' 102', ' 80'] : 000
CA: ['3', ' 156', ' 153', ' 5'] : 000
CA: ['3', ' 156', ' 153', ' 17'] : 000
CA: ['3', ' 156', ' 153', ' 68'] : 000
CA: ['3', ' 156', ' 153', ' 80'] : 000
CA: ['3', ' 156', ' 86', ' 5'] : 000
CA: ['3', ' 156', ' 86', ' 80'] : 000
CA: ['3', ' 156', ' 89', ' 5'] : 000
CA: ['3', ' 156', ' 89', ' 80'] : 000
CA: ['3', ' 156', ' 90', ' 5'] : 000
CA: ['3', ' 156', ' 90', ' 80'] : 000
CA: ['3', ' 156', ' 101', ' 5'] : 000
CA: ['3', ' 156', ' 101', ' 80'] : 000
CA: ['3', ' 156', ' 105', ' 5'] : 000
CA: ['3', ' 156', ' 105', ' 80'] : 000
CA: ['3', ' 156', ' 106', ' 5'] : 000
CA: ['3', ' 156', ' 106', ' 80'] : 000
CA: ['3', ' 156', ' 149', ' 5'] : 000
CA: ['3', ' 156', ' 149', ' 80'] : 000
CA: ['3', ' 156', ' 150', ' 5'] : 000
CA: ['3', ' 156', ' 150', ' 80'] : 000
CA: ['3', ' 156', ' 154', ' 5'] : 000
CA: ['3', ' 156', ' 154', ' 80'] : 000
CA: ['3', ' 156', ' 165', ' 5'] : 000
CA: ['3', ' 156', ' 165', ' 80'] : 000
CA: ['3', ' 156', ' 166', ' 5'] : 000
CA: ['3', ' 156', ' 166', ' 80'] : 000
CA: ['3', ' 156', ' 169', ' 5'] : 000
CA: ['3', ' 156', ' 169', ' 80'] : 000
CA: ['3', ' 198', ' 51', ' 17'] : 000
CA: ['3', ' 198', ' 51', ' 20'] : 000
CA: ['3', ' 198', ' 51', ' 65'] : 000
CA: ['3', ' 198', ' 51', ' 68'] : 000
CA: ['3', ' 198', ' 204', ' 17'] : 000
CA: ['3', ' 198', ' 204', ' 20'] : 000
CA: ['3', ' 198', ' 204', ' 65'] : 000
CA: ['3', ' 198', ' 204', ' 68'] : 000
CA: ['3', ' 198', ' 85', ' 5'] : 000
CA: ['3', ' 198', ' 85', ' 20'] : 000
CA: ['3', ' 198', ' 85', ' 65'] : 000
CA: ['3', ' 198', ' 85', ' 80'] : 000
CA: ['3', ' 198', ' 170', ' 5'] : 000
CA: ['3', ' 198', ' 170', ' 20'] : 000
CA: ['3', ' 198', ' 170', ' 65'] : 000
CA: ['3', ' 198', ' 170', ' 80'] : 000
CA: ['3', ' 198', ' 102', ' 5'] : 000
CA: ['3', ' 198', ' 102', ' 17'] : 000
CA: ['3', ' 198', ' 102', ' 68'] : 000
CA: ['3', ' 198', ' 102', ' 80'] : 000
CA: ['3', ' 198', ' 153', ' 5'] : 000
CA: ['3', ' 198', ' 153', ' 17'] : 000
CA: ['3', ' 198', ' 153', ' 68'] : 000
CA: ['3', ' 198', ' 153', ' 80'] : 000
CA: ['3', ' 198', ' 86', ' 5'] : 000
CA: ['3', ' 198', ' 86', ' 80'] : 000
CA: ['3', ' 198', ' 89', ' 5'] : 000
CA: ['3', ' 198', ' 89', ' 80'] : 000
CA: ['3', ' 198', ' 90', ' 5'] : 000
CA: ['3', ' 198', ' 90', ' 80'] : 000
CA: ['3', ' 198', ' 101', ' 5'] : 000
CA: ['3', ' 198', ' 101', ' 80'] : 000
CA: ['3', ' 198', ' 105', ' 5'] : 000
CA: ['3', ' 198', ' 105', ' 80'] : 000
CA: ['3', ' 198', ' 106', ' 5'] : 000
CA: ['3', ' 198', ' 106', ' 80'] : 000
CA: ['3', ' 198', ' 149', ' 5'] : 000
CA: ['3', ' 198', ' 149', ' 80'] : 000
CA: ['3', ' 198', ' 150', ' 5'] : 000
CA: ['3', ' 198', ' 150', ' 80'] : 000
CA: ['3', ' 198', ' 154', ' 5'] : 000
CA: ['3', ' 198', ' 154', ' 80'] : 000
CA: ['3', ' 198', ' 165', ' 5'] : 000
CA: ['3', ' 198', ' 165', ' 80'] : 000
CA: ['3', ' 198', ' 166', ' 5'] : 000
CA: ['3', ' 198', ' 166', ' 80'] : 000
CA: ['3', ' 198', ' 169', ' 5'] : 000
CA: ['3', ' 198', ' 169', ' 80'] : 000
CA: ['3', ' 201', ' 51', ' 17'] : 000
CA: ['3', ' 201', ' 51', ' 20'] : 000
CA: ['3', ' 201', ' 51', ' 65'] : 000
CA: ['3', ' 201', ' 51', ' 68'] : 000
CA: ['3', ' 201', ' 204', ' 17'] : 000
CA: ['3', ' 201', ' 204', ' 20'] : 000
CA: ['3', ' 201', ' 204', ' 65'] : 000
CA: ['3', ' 201', ' 204', ' 68'] : 000
CA: ['3', ' 201', ' 85', ' 5'] : 000
CA: ['3', ' 201', ' 85', ' 20'] : 000
CA: ['3', ' 201', ' 85', ' 65'] : 000
CA: ['3', ' 201', ' 85', ' 80'] : 000
CA: ['3', ' 201', ' 170', ' 5'] : 000
CA: ['3', ' 201', ' 170', ' 20'] : 000
CA: ['3', ' 201', ' 170', ' 65'] : 000
CA: ['3', ' 201', ' 170', ' 80'] : 000
CA: ['3', ' 201', ' 102', ' 5'] : 000
CA: ['3', ' 201', ' 102', ' 17'] : 000
CA: ['3', ' 201', ' 102', ' 68'] : 000
CA: ['3', ' 201', ' 102', ' 80'] : 000
CA: ['3', ' 201', ' 153', ' 5'] : 000
CA: ['3', ' 201', ' 153', ' 17'] : 000
CA: ['3', ' 201', ' 153', ' 68'] : 000
CA: ['3', ' 201', ' 153', ' 80'] : 000
CA: ['3', ' 201', ' 86', ' 5'] : 000
CA: ['3', ' 201', ' 86', ' 80'] : 000
CA: ['3', ' 201', ' 89', ' 5'] : 000
CA: ['3', ' 201', ' 89', ' 80'] : 000
CA: ['3', ' 201', ' 90', ' 5'] : 000
CA: ['3', ' 201', ' 90', ' 80'] : 000
CA: ['3', ' 201', ' 101', ' 5'] : 000
CA: ['3', ' 201', ' 101', ' 80'] : 000
CA: ['3', ' 201', ' 105', ' 5'] : 000
CA: ['3', ' 201', ' 105', ' 80'] : 000
CA: ['3', ' 201', ' 106', ' 5'] : 000
CA: ['3', ' 201', ' 106', ' 80'] : 000
CA: ['3', ' 201', ' 149', ' 5'] : 000
CA: ['3', ' 201', ' 149', ' 80'] : 000
CA: ['3', ' 201', ' 150', ' 5'] : 000
CA: ['3', ' 201', ' 150', ' 80'] : 000
CA: ['3', ' 201', ' 154', ' 5'] : 000
CA: ['3', ' 201', ' 154', ' 80'] : 000
CA: ['3', ' 201', ' 165', ' 5'] : 000
CA: ['3', ' 201', ' 165', ' 80'] : 000
CA: ['3', ' 201', ' 166', ' 5'] : 000
CA: ['3', ' 201', ' 166', ' 80'] : 000
CA: ['3', ' 201', ' 169', ' 5'] : 000
CA: ['3', ' 201', ' 169', ' 80'] : 000
CA: ['3', ' 86', ' 15', ' 17'] : 000
CA: ['3', ' 86', ' 15', ' 20'] : 000
CA: ['3', ' 86', ' 15', ' 65'] : 000
CA: ['3', ' 86', ' 15', ' 68'] : 000
CA: ['3', ' 86', ' 240', ' 17'] : 000
CA: ['3', ' 86', ' 240', ' 20'] : 000
CA: ['3', ' 86', ' 240', ' 65'] : 000
CA: ['3', ' 86', ' 240', ' 68'] : 000
CA: ['3', ' 86', ' 105', ' 20'] : 000
CA: ['3', ' 86', ' 105', ' 65'] : 000
CA: ['3', ' 86', ' 150', ' 20'] : 000
CA: ['3', ' 86', ' 150', ' 65'] : 000
CA: ['3', ' 86', ' 90', ' 17'] : 000
CA: ['3', ' 86', ' 90', ' 68'] : 000
CA: ['3', ' 86', ' 165', ' 17'] : 000
CA: ['3', ' 86', ' 165', ' 68'] : 000
CA: ['3', ' 89', ' 15', ' 17'] : 000
CA: ['3', ' 89', ' 15', ' 20'] : 000
CA: ['3', ' 89', ' 15', ' 65'] : 000
CA: ['3', ' 89', ' 15', ' 68'] : 000
CA: ['3', ' 89', ' 240', ' 17'] : 000
CA: ['3', ' 89', ' 240', ' 20'] : 000
CA: ['3', ' 89', ' 240', ' 65'] : 000
CA: ['3', ' 89', ' 240', ' 68'] : 000
CA: ['3', ' 89', ' 105', ' 20'] : 000
CA: ['3', ' 89', ' 105', ' 65'] : 000
CA: ['3', ' 89', ' 150', ' 20'] : 000
CA: ['3', ' 89', ' 150', ' 65'] : 000
CA: ['3', ' 89', ' 90', ' 17'] : 000
CA: ['3', ' 89', ' 90', ' 68'] : 000
CA: ['3', ' 89', ' 165', ' 17'] : 000
CA: ['3', ' 89', ' 165', ' 68'] : 000
CA: ['3', ' 101', ' 15', ' 17'] : 000
CA: ['3', ' 101', ' 15', ' 20'] : 000
CA: ['3', ' 101', ' 15', ' 65'] : 000
CA: ['3', ' 101', ' 15', ' 68'] : 000
CA: ['3', ' 101', ' 240', ' 17'] : 000
CA: ['3', ' 101', ' 240', ' 20'] : 000
CA: ['3', ' 101', ' 240', ' 65'] : 000
CA: ['3', ' 101', ' 240', ' 68'] : 000
CA: ['3', ' 101', ' 105', ' 20'] : 000
CA: ['3', ' 101', ' 105', ' 65'] : 000
CA: ['3', ' 101', ' 150', ' 20'] : 000
CA: ['3', ' 101', ' 150', ' 65'] : 000
CA: ['3', ' 101', ' 90', ' 17'] : 000
CA: ['3', ' 101', ' 90', ' 68'] : 000
CA: ['3', ' 101', ' 165', ' 17'] : 000
CA: ['3', ' 101', ' 165', ' 68'] : 000
CA: ['3', ' 106', ' 15', ' 17'] : 000
CA: ['3', ' 106', ' 15', ' 20'] : 000
CA: ['3', ' 106', ' 15', ' 65'] : 000
CA: ['3', ' 106', ' 15', ' 68'] : 000
CA: ['3', ' 106', ' 240', ' 17'] : 000
CA: ['3', ' 106', ' 240', ' 20'] : 000
CA: ['3', ' 106', ' 240', ' 65'] : 000
CA: ['3', ' 106', ' 240', ' 68'] : 000
CA: ['3', ' 106', ' 105', ' 20'] : 000
CA: ['3', ' 106', ' 105', ' 65'] : 000
CA: ['3', ' 106', ' 150', ' 20'] : 000
CA: ['3', ' 106', ' 150', ' 65'] : 000
CA: ['3', ' 106', ' 90', ' 17'] : 000
CA: ['3', ' 106', ' 90', ' 68'] : 000
CA: ['3', ' 106', ' 165', ' 17'] : 000
CA: ['3', ' 106', ' 165', ' 68'] : 000
CA: ['3', ' 149', ' 15', ' 17'] : 000
CA: ['3', ' 149', ' 15', ' 20'] : 000
CA: ['3', ' 149', ' 15', ' 65'] : 000
CA: ['3', ' 149', ' 15', ' 68'] : 000
CA: ['3', ' 149', ' 240', ' 17'] : 000
CA: ['3', ' 149', ' 240', ' 20'] : 000
CA: ['3', ' 149', ' 240', ' 65'] : 000
CA: ['3', ' 149', ' 240', ' 68'] : 000
CA: ['3', ' 149', ' 105', ' 20'] : 000
CA: ['3', ' 149', ' 105', ' 65'] : 000
CA: ['3', ' 149', ' 150', ' 20'] : 000
CA: ['3', ' 149', ' 150', ' 65'] : 000
CA: ['3', ' 149', ' 90', ' 17'] : 000
CA: ['3', ' 149', ' 90', ' 68'] : 000
CA: ['3', ' 149', ' 165', ' 17'] : 000
CA: ['3', ' 149', ' 165', ' 68'] : 000
CA: ['3', ' 154', ' 15', ' 17'] : 000
CA: ['3', ' 154', ' 15', ' 20'] : 000
CA: ['3', ' 154', ' 15', ' 65'] : 000
CA: ['3', ' 154', ' 15', ' 68'] : 000
CA: ['3', ' 154', ' 240', ' 17'] : 000
CA: ['3', ' 154', ' 240', ' 20'] : 000
CA: ['3', ' 154', ' 240', ' 65'] : 000
CA: ['3', ' 154', ' 240', ' 68'] : 000
CA: ['3', ' 154', ' 105', ' 20'] : 000
CA: ['3', ' 154', ' 105', ' 65'] : 000
CA: ['3', ' 154', ' 150', ' 20'] : 000
CA: ['3', ' 154', ' 150', ' 65'] : 000
CA: ['3', ' 154', ' 90', ' 17'] : 000
CA: ['3', ' 154', ' 90', ' 68'] : 000
CA: ['3', ' 154', ' 165', ' 17'] : 000
CA: ['3', ' 154', ' 165', ' 68'] : 000
CA: ['3', ' 166', ' 15', ' 17'] : 000
CA: ['3', ' 166', ' 15', ' 20'] : 000
CA: ['3', ' 166', ' 15', ' 65'] : 000
CA: ['3', ' 166', ' 15', ' 68'] : 000
CA: ['3', ' 166', ' 240', ' 17'] : 000
CA: ['3', ' 166', ' 240', ' 20'] : 000
CA: ['3', ' 166', ' 240', ' 65'] : 000
CA: ['3', ' 166', ' 240', ' 68'] : 000
CA: ['3', ' 166', ' 105', ' 20'] : 000
CA: ['3', ' 166', ' 105', ' 65'] : 000
CA: ['3', ' 166', ' 150', ' 20'] : 000
CA: ['3', ' 166', ' 150', ' 65'] : 000
CA: ['3', ' 166', ' 90', ' 17'] : 000
CA: ['3', ' 166', ' 90', ' 68'] : 000
CA: ['3', ' 166', ' 165', ' 17'] : 000
CA: ['3', ' 166', ' 165', ' 68'] : 000
CA: ['3', ' 169', ' 15', ' 17'] : 000
CA: ['3', ' 169', ' 15', ' 20'] : 000
CA: ['3', ' 169', ' 15', ' 65'] : 000
CA: ['3', ' 169', ' 15', ' 68'] : 000
CA: ['3', ' 169', ' 240', ' 17'] : 000
CA: ['3', ' 169', ' 240', ' 20'] : 000
CA: ['3', ' 169', ' 240', ' 65'] : 000
CA: ['3', ' 169', ' 240', ' 68'] : 000
CA: ['3', ' 169', ' 105', ' 20'] : 000
CA: ['3', ' 169', ' 105', ' 65'] : 000
CA: ['3', ' 169', ' 150', ' 20'] : 000
CA: ['3', ' 169', ' 150', ' 65'] : 000
CA: ['3', ' 169', ' 90', ' 17'] : 000
CA: ['3', ' 169', ' 90', ' 68'] : 000
CA: ['3', ' 169', ' 165', ' 17'] : 000
CA: ['3', ' 169', ' 165', ' 68'] : 000
CA: ['12', ' 51', ' 51', ' 17'] : 000
CA: ['12', ' 51', ' 51', ' 20'] : 000
CA: ['12', ' 51', ' 51', ' 65'] : 000
CA: ['12', ' 51', ' 51', ' 68'] : 000
CA: ['12', ' 51', ' 204', ' 17'] : 000
CA: ['12', ' 51', ' 204', ' 20'] : 000
CA: ['12', ' 51', ' 204', ' 65'] : 000
CA: ['12', ' 51', ' 204', ' 68'] : 000
CA: ['12', ' 51', ' 60', ' 17'] : 000
CA: ['12', ' 51', ' 60', ' 20'] : 000
CA: ['12', ' 51', ' 60', ' 65'] : 000
CA: ['12', ' 51', ' 60', ' 68'] : 000
CA: ['12', ' 51', ' 195', ' 17'] : 000
CA: ['12', ' 51', ' 195', ' 20'] : 000
CA: ['12', ' 51', ' 195', ' 65'] : 000
CA: ['12', ' 51', ' 195', ' 68'] : 000
CA: ['12', ' 51', ' 85', ' 5'] : 000
CA: ['12', ' 51', ' 85', ' 20'] : 000
CA: ['12', ' 51', ' 85', ' 65'] : 000
CA: ['12', ' 51', ' 85', ' 80'] : 000
CA: ['12', ' 51', ' 90', ' 5'] : 000
CA: ['12', ' 51', ' 90', ' 20'] : 000
CA: ['12', ' 51', ' 90', ' 65'] : 000
CA: ['12', ' 51', ' 90', ' 80'] : 000
CA: ['12', ' 51', ' 165', ' 5'] : 000
CA: ['12', ' 51', ' 165', ' 20'] : 000
CA: ['12', ' 51', ' 165', ' 65'] : 000
CA: ['12', ' 51', ' 165', ' 80'] : 000
CA: ['12', ' 51', ' 170', ' 5'] : 000
CA: ['12', ' 51', ' 170', ' 20'] : 000
CA: ['12', ' 51', ' 170', ' 65'] : 000
CA: ['12', ' 51', ' 170', ' 80'] : 000
CA: ['12', ' 51', ' 102', ' 5'] : 000
CA: ['12', ' 51', ' 102', ' 17'] : 000
CA: ['12', ' 51', ' 102', ' 68'] : 000
CA: ['12', ' 51', ' 102', ' 80'] : 000
CA: ['12', ' 51', ' 105', ' 5'] : 000
CA: ['12', ' 51', ' 105', ' 17'] : 000
CA: ['12', ' 51', ' 105', ' 68'] : 000
CA: ['12', ' 51', ' 105', ' 80'] : 000
CA: ['12', ' 51', ' 150', ' 5'] : 000
CA: ['12', ' 51', ' 150', ' 17'] : 000
CA: ['12', ' 51', ' 150', ' 68'] : 000
CA: ['12', ' 51', ' 150', ' 80'] : 000
CA: ['12', ' 51', ' 153', ' 5'] : 000
CA: ['12', ' 51', ' 153', ' 17'] : 000
CA: ['12', ' 51', ' 153', ' 68'] : 000
CA: ['12', ' 51', ' 153', ' 80'] : 000
CA: ['12', ' 51', ' 53', ' 20'] : 000
CA: ['12', ' 51', ' 53', ' 65'] : 000
CA: ['12', ' 51', ' 58', ' 20'] : 000
CA: ['12', ' 51', ' 58', ' 65'] : 000
CA: ['12', ' 51', ' 83', ' 20'] : 000
CA: ['12', ' 51', ' 83', ' 65'] : 000
CA: ['12', ' 51', ' 92', ' 20'] : 000
CA: ['12', ' 51', ' 92', ' 65'] : 000
CA: ['12', ' 51', ' 163', ' 20'] : 000
CA: ['12', ' 51', ' 163', ' 65'] : 000
CA: ['12', ' 51', ' 172', ' 20'] : 000
CA: ['12', ' 51', ' 172', ' 65'] : 000
CA: ['12', ' 51', ' 197', ' 20'] : 000
CA: ['12', ' 51', ' 197', ' 65'] : 000
CA: ['12', ' 51', ' 202', ' 20'] : 000
CA: ['12', ' 51', ' 202', ' 65'] : 000
CA: ['12', ' 51', ' 54', ' 17'] : 000
CA: ['12', ' 51', ' 54', ' 68'] : 000
CA: ['12', ' 51', ' 57', ' 17'] : 000
CA: ['12', ' 51', ' 57', ' 68'] : 000
CA: ['12', ' 51', ' 99', ' 17'] : 000
CA: ['12', ' 51', ' 99', ' 68'] : 000
CA: ['12', ' 51', ' 108', ' 17'] : 000
CA: ['12', ' 51', ' 108', ' 68'] : 000
CA: ['12', ' 51', ' 147', ' 17'] : 000
CA: ['12', ' 51', ' 147', ' 68'] : 000
CA: ['12', ' 51', ' 156', ' 17'] : 000
CA: ['12', ' 51', ' 156', ' 68'] : 000
CA: ['12', ' 51', ' 198', ' 17'] : 000
CA: ['12', ' 51', ' 198', ' 68'] : 000
CA: ['12', ' 51', ' 201', ' 17'] : 000
CA: ['12', ' 51', ' 201', ' 68'] : 000
CA: ['12', ' 51', ' 86', ' 5'] : 000
CA: ['12', ' 51', ' 86', ' 80'] : 000
CA: ['12', ' 51', ' 89', ' 5'] : 000
CA: ['12', ' 51', ' 89', ' 80'] : 000
CA: ['12', ' 51', ' 101', ' 5'] : 000
CA: ['12', ' 51', ' 101', ' 80'] : 000
CA: ['12', ' 51', ' 106', ' 5'] : 000
CA: ['12', ' 51', ' 106', ' 80'] : 000
CA: ['12', ' 51', ' 149', ' 5'] : 000
CA: ['12', ' 51', ' 149', ' 80'] : 000
CA: ['12', ' 51', ' 154', ' 5'] : 000
CA: ['12', ' 51', ' 154', ' 80'] : 000
CA: ['12', ' 51', ' 166', ' 5'] : 000
CA: ['12', ' 51', ' 166', ' 80'] : 000
CA: ['12', ' 51', ' 169', ' 5'] : 000
CA: ['12', ' 51', ' 169', ' 80'] : 000
CA: ['12', ' 204', ' 51', ' 17'] : 000
CA: ['12', ' 204', ' 51', ' 20'] : 000
CA: ['12', ' 204', ' 51', ' 65'] : 000
CA: ['12', ' 204', ' 51', ' 68'] : 000
CA: ['12', ' 204', ' 204', ' 17'] : 000
CA: ['12', ' 204', ' 204', ' 20'] : 000
CA: ['12', ' 204', ' 204', ' 65'] : 000
CA: ['12', ' 204', ' 204', ' 68'] : 000
CA: ['12', ' 204', ' 60', ' 17'] : 000
CA: ['12', ' 204', ' 60', ' 20'] : 000
CA: ['12', ' 204', ' 60', ' 65'] : 000
CA: ['12', ' 204', ' 60', ' 68'] : 000
CA: ['12', ' 204', ' 195', ' 17'] : 000
CA: ['12', ' 204', ' 195', ' 20'] : 000
CA: ['12', ' 204', ' 195', ' 65'] : 000
CA: ['12', ' 204', ' 195', ' 68'] : 000
